id,time_with_company,promotion_received,race,score_text,gender,new_projects,decile_score,left_company
1235,28,0,Non-Minority,Medium,Female,14,7,1
1237,32,1,Non-Minority,Medium,Female,0,5,0
1238,32,1,Minority,Low,Male,1,3,1
1239,33,1,Non-Minority,High,Female,5,8,1
1240,29,0,Non-Minority,High,Female,16,10,0
1241,34,1,Minority,Low,Female,1,3,1
1243,43,1,Minority,Low,Female,0,1,0
1244,47,0,Minority,Low,Female,2,4,0
1246,25,1,Non-Minority,Medium,Female,3,6,1
1247,23,0,Non-Minority,Low,Male,1,3,0
1248,39,1,Minority,Low,Female,2,2,0
1250,35,0,Non-Minority,High,Female,13,8,1
1254,43,0,Non-Minority,High,Female,20,8,0
1255,25,0,Non-Minority,High,Female,3,8,1
1256,48,0,Non-Minority,High,Female,25,10,1
1257,22,1,Non-Minority,Medium,Female,1,7,1
1258,52,1,Non-Minority,High,Female,9,8,1
1259,26,0,Minority,Low,Female,5,4,1
1260,67,1,Non-Minority,Medium,Female,4,7,1
1261,34,1,Non-Minority,Low,Female,4,2,0
1262,56,1,Minority,Low,Female,4,1,0
1268,28,0,Non-Minority,Low,Female,1,4,1
1269,29,1,Non-Minority,Low,Female,2,4,0
1272,37,0,Non-Minority,Medium,Female,6,5,1
1275,51,0,Minority,Low,Female,0,1,0
1276,20,1,Non-Minority,Medium,Female,1,7,1
1280,26,1,Minority,Medium,Female,4,7,1
1281,39,1,Minority,Low,Male,1,2,1
1282,21,0,Non-Minority,High,Female,1,8,0
1283,21,0,Non-Minority,High,Female,1,9,1
1286,24,0,Minority,Low,Female,3,4,1
1290,26,1,Non-Minority,High,Female,4,8,1
1292,48,0,Minority,Low,Female,1,2,0
1293,24,0,Non-Minority,Medium,Female,5,5,1
1295,26,0,Minority,Low,Female,0,4,0
1296,46,0,Minority,Low,Female,0,1,0
1298,24,1,Non-Minority,High,Female,7,9,0
1300,21,1,Minority,Medium,Male,0,5,0
1303,24,0,Non-Minority,Low,Female,1,3,1
1305,36,1,Non-Minority,High,Female,9,8,0
1306,30,0,Non-Minority,Low,Female,5,4,1
1310,22,0,Minority,Medium,Male,1,6,0
1313,25,0,Non-Minority,High,Female,0,9,1
1314,31,1,Non-Minority,High,Female,25,8,1
1315,24,0,Non-Minority,Low,Female,0,4,0
1318,39,0,Non-Minority,High,Female,13,8,1
1323,30,0,Non-Minority,Low,Male,4,3,0
1324,40,0,Minority,Low,Female,0,2,0
1325,52,0,Non-Minority,Low,Male,0,1,0
1326,23,0,Non-Minority,High,Female,3,9,0
1328,26,1,Non-Minority,Low,Male,1,2,0
1329,22,0,Minority,High,Female,1,8,1
1330,42,0,Minority,Low,Female,3,4,0
1331,23,0,Non-Minority,High,Female,6,10,1
1334,28,0,Non-Minority,Low,Female,1,3,0
1336,50,0,Minority,Low,Female,1,1,0
1342,32,0,Non-Minority,Medium,Female,1,7,0
1344,51,0,Non-Minority,Low,Female,3,2,0
1345,19,1,Minority,Low,Female,1,4,1
1346,32,0,Non-Minority,Medium,Female,4,5,0
1347,31,0,Minority,Low,Male,1,3,1
1348,29,0,Non-Minority,Medium,Male,1,5,0
1351,26,0,Non-Minority,Medium,Female,9,7,1
1352,27,0,Minority,High,Female,0,10,1
1353,52,0,Minority,Low,Female,1,1,1
1358,28,1,Non-Minority,Medium,Female,3,6,1
1360,32,0,Non-Minority,Low,Female,3,1,1
1361,27,1,Non-Minority,Low,Female,5,3,1
1366,42,1,Minority,Low,Male,0,1,0
1367,33,0,Non-Minority,Low,Female,0,2,1
1369,28,1,Minority,Low,Male,3,4,0
1370,53,1,Minority,Low,Male,0,1,0
1372,24,0,Minority,Low,Female,0,2,0
1377,39,1,Non-Minority,Medium,Female,6,7,1
1379,22,0,Non-Minority,Medium,Female,1,7,1
1380,46,0,Non-Minority,Low,Female,2,2,1
1382,25,1,Non-Minority,Low,Female,0,2,0
1384,52,0,Minority,Medium,Female,1,5,0
1385,28,1,Non-Minority,Low,Female,4,2,1
1388,57,0,Minority,Low,Male,1,1,1
1393,49,0,Non-Minority,Low,Female,3,1,1
1395,21,0,Non-Minority,High,Female,2,9,1
1396,32,0,Non-Minority,High,Female,19,10,1
1397,63,1,Non-Minority,High,Female,3,9,0
1399,29,0,Minority,Low,Female,2,3,0
1402,46,1,Non-Minority,Low,Female,0,1,0
1408,28,1,Non-Minority,Medium,Female,10,7,1
1410,27,0,Non-Minority,Low,Female,1,2,0
1419,33,1,Minority,Low,Male,1,1,0
1427,32,0,Non-Minority,High,Female,14,9,1
1428,24,0,Non-Minority,Medium,Female,2,7,0
1429,26,0,Non-Minority,High,Female,5,10,1
1431,25,0,Minority,Medium,Female,1,5,0
1433,21,0,Non-Minority,High,Female,1,8,0
1435,25,1,Non-Minority,Low,Female,2,2,1
1436,22,0,Non-Minority,Medium,Female,6,7,1
1438,26,0,Minority,Medium,Male,0,6,0
1439,20,0,Minority,Low,Female,0,4,0
1441,30,1,Non-Minority,Medium,Female,1,5,1
1443,45,0,Non-Minority,Medium,Female,0,5,1
1445,33,0,Non-Minority,Medium,Female,7,7,1
1446,35,0,Minority,Low,Female,2,1,0
1447,41,0,Minority,Low,Female,5,1,0
1448,23,1,Minority,Low,Female,0,3,0
1452,21,1,Minority,Medium,Male,0,5,1
1455,54,0,Non-Minority,Low,Female,0,1,0
1456,27,0,Non-Minority,Medium,Female,10,6,1
1458,22,1,Minority,Low,Female,0,3,0
1461,23,0,Non-Minority,Medium,Female,2,6,1
1463,36,1,Non-Minority,High,Female,5,8,1
1467,29,0,Non-Minority,Medium,Female,10,7,1
1470,54,1,Non-Minority,Medium,Female,4,5,1
1471,22,1,Minority,Medium,Female,2,5,1
1473,26,1,Non-Minority,Low,Female,0,4,1
1474,20,0,Non-Minority,Low,Male,0,4,0
1479,52,1,Non-Minority,Low,Female,6,1,1
1481,29,0,Non-Minority,Low,Female,0,1,0
1482,23,1,Non-Minority,Medium,Male,6,7,0
1483,35,1,Non-Minority,Low,Female,1,1,0
1484,32,0,Minority,High,Female,8,9,1
1485,21,1,Non-Minority,Medium,Female,1,7,1
1490,30,1,Non-Minority,Low,Female,4,4,1
1491,30,0,Non-Minority,Low,Male,3,4,0
1496,23,0,Non-Minority,Medium,Female,2,7,1
1497,32,0,Minority,Low,Female,8,4,0
1499,29,0,Non-Minority,High,Female,6,10,1
1501,42,1,Minority,Low,Female,0,1,0
1505,21,0,Non-Minority,High,Female,0,8,1
1508,22,1,Non-Minority,Low,Male,0,3,0
1511,29,1,Non-Minority,Low,Female,0,2,0
1513,30,0,Non-Minority,Medium,Female,6,5,1
1515,51,1,Non-Minority,Low,Female,17,4,0
1520,24,0,Minority,Medium,Female,2,6,0
1522,23,1,Non-Minority,Medium,Female,2,7,0
1526,36,0,Non-Minority,Low,Female,5,4,0
1533,39,0,Non-Minority,Medium,Female,1,6,0
1534,29,0,Non-Minority,Medium,Female,2,6,0
1538,44,0,Minority,Low,Female,6,3,0
1540,25,0,Non-Minority,Medium,Female,2,5,0
1541,31,0,Non-Minority,High,Female,0,10,0
1542,35,1,Non-Minority,Medium,Female,17,7,1
1543,27,1,Non-Minority,High,Female,11,10,1
1545,33,0,Non-Minority,Medium,Female,1,5,0
1548,28,0,Non-Minority,High,Female,6,9,1
1550,60,0,Minority,Low,Female,1,1,0
1557,54,0,Non-Minority,Low,Male,0,1,0
1559,24,1,Minority,Low,Female,3,4,0
1563,75,0,Non-Minority,Low,Male,5,1,0
1565,36,0,Non-Minority,Medium,Female,16,5,1
1569,25,1,Non-Minority,Medium,Male,5,7,1
1571,46,0,Minority,Low,Female,0,1,0
1572,27,0,Non-Minority,Low,Female,1,2,0
1575,28,1,Non-Minority,Low,Female,3,3,1
1576,42,1,Non-Minority,High,Female,13,8,1
1577,59,1,Non-Minority,Low,Female,2,1,0
1578,39,0,Minority,Low,Female,1,1,0
1581,46,1,Minority,Low,Female,5,4,0
1587,55,0,Minority,Low,Female,2,1,0
1588,35,1,Non-Minority,High,Female,1,10,1
1590,43,1,Non-Minority,Low,Female,0,1,1
1591,53,1,Minority,Low,Male,0,1,0
1594,21,1,Non-Minority,Medium,Male,0,5,0
1595,55,0,Non-Minority,High,Female,17,10,1
1596,27,0,Non-Minority,Low,Female,1,3,1
1597,40,0,Non-Minority,Low,Female,0,1,0
1599,37,1,Minority,Low,Male,0,1,0
1601,32,1,Minority,Low,Female,2,2,1
1602,32,1,Non-Minority,Low,Female,2,2,0
1604,36,1,Non-Minority,Medium,Female,4,5,1
1606,31,0,Non-Minority,High,Male,0,8,0
1607,26,0,Non-Minority,Medium,Male,4,7,1
1608,50,1,Minority,Medium,Male,30,6,1
1611,47,0,Non-Minority,Low,Female,4,3,0
1613,36,0,Non-Minority,Low,Female,2,3,0
1615,38,0,Minority,Low,Male,0,1,0
1620,53,0,Minority,Low,Female,0,1,0
1622,53,0,Non-Minority,Low,Female,2,3,0
1623,57,0,Non-Minority,Medium,Female,19,7,0
1624,22,0,Non-Minority,High,Female,5,8,1
1625,21,0,Non-Minority,High,Female,0,10,1
1626,26,0,Non-Minority,Low,Female,0,3,1
1629,27,0,Non-Minority,Medium,Female,2,5,0
1630,49,0,Minority,Medium,Male,4,5,0
1631,47,0,Minority,Low,Female,1,3,1
1632,30,0,Non-Minority,High,Female,8,10,1
1634,44,0,Minority,Low,Female,3,1,0
1637,34,0,Non-Minority,Low,Female,1,1,0
1638,45,0,Non-Minority,Low,Female,10,3,1
1640,50,1,Minority,Low,Female,2,1,0
1642,29,1,Minority,Medium,Female,1,6,0
1643,26,0,Minority,Low,Female,0,4,0
1645,22,0,Non-Minority,Medium,Male,1,6,1
1648,49,0,Minority,Low,Female,0,1,0
1651,49,0,Non-Minority,Low,Female,1,3,1
1652,59,0,Minority,Low,Female,2,1,0
1653,32,1,Minority,Medium,Female,6,5,0
1655,24,1,Non-Minority,Low,Female,1,2,1
1657,32,0,Non-Minority,Low,Female,0,1,0
1660,27,0,Non-Minority,High,Female,9,10,1
1664,25,1,Minority,High,Female,2,8,0
1667,20,1,Minority,Medium,Female,0,5,1
1668,37,1,Non-Minority,High,Female,18,9,0
1669,30,0,Minority,High,Male,5,10,1
1670,23,0,Non-Minority,Medium,Female,1,6,1
1672,20,0,Non-Minority,High,Male,0,8,0
1680,50,0,Minority,Low,Female,8,2,0
1681,50,0,Non-Minority,Low,Female,7,2,0
1682,40,0,Minority,Low,Female,3,1,0
1684,24,0,Minority,Medium,Male,2,7,0
1686,23,0,Non-Minority,Medium,Male,3,5,1
1689,54,1,Minority,Low,Female,3,1,1
1691,25,1,Minority,High,Female,4,10,0
1692,46,1,Minority,Low,Female,1,1,0
1698,22,1,Minority,Low,Male,0,3,0
1699,32,0,Minority,Low,Male,1,2,0
1700,25,1,Non-Minority,Low,Female,0,3,1
1702,33,0,Non-Minority,High,Female,16,9,1
1706,33,1,Non-Minority,Medium,Female,4,5,1
1707,24,0,Non-Minority,Low,Female,0,2,0
1709,33,1,Non-Minority,High,Female,12,9,1
1710,37,1,Minority,Low,Female,0,2,0
1711,40,1,Minority,Low,Male,0,1,0
1715,43,0,Non-Minority,Medium,Female,9,6,1
1717,35,0,Non-Minority,Medium,Female,5,6,1
1718,25,0,Non-Minority,High,Female,11,9,1
1719,61,0,Non-Minority,Low,Female,1,1,1
1727,52,0,Non-Minority,Low,Male,1,1,0
1729,39,1,Non-Minority,Low,Female,1,2,1
1730,47,0,Non-Minority,Low,Female,5,4,0
1733,52,1,Minority,Medium,Male,6,7,0
1735,37,1,Minority,Low,Female,0,1,0
1736,24,0,Non-Minority,Medium,Male,0,7,0
1737,34,0,Non-Minority,High,Male,14,9,0
1746,25,1,Minority,Low,Female,1,3,1
1749,62,1,Minority,Low,Male,0,1,0
1750,23,0,Minority,Low,Female,0,3,1
1752,60,0,Minority,Medium,Male,0,7,0
1754,35,1,Minority,Low,Female,0,1,0
1755,24,0,Non-Minority,Medium,Male,0,7,0
1757,30,1,Minority,Low,Female,0,1,0
1760,35,0,Minority,Medium,Female,4,5,1
1764,28,1,Minority,Low,Male,0,4,0
1768,56,0,Non-Minority,Low,Female,0,1,0
1770,23,0,Non-Minority,Low,Female,2,2,1
1774,23,1,Minority,Low,Female,1,2,0
1776,21,0,Non-Minority,High,Female,0,9,1
1780,35,0,Non-Minority,Medium,Male,2,5,0
1781,33,1,Minority,Low,Female,3,3,0
1786,41,1,Non-Minority,High,Female,9,9,0
1787,24,0,Non-Minority,Medium,Female,0,5,0
1791,28,0,Non-Minority,High,Female,9,8,1
1794,49,0,Non-Minority,Low,Female,3,2,0
1796,21,0,Non-Minority,Low,Female,0,3,1
1797,27,0,Non-Minority,High,Male,3,9,1
1800,50,1,Non-Minority,Medium,Female,4,5,0
1801,23,1,Non-Minority,Low,Male,0,3,0
1803,34,1,Minority,Low,Female,0,4,0
1805,25,0,Non-Minority,Medium,Female,4,5,1
1806,33,0,Minority,Medium,Male,2,5,1
1816,29,0,Minority,High,Male,11,10,1
1817,32,0,Non-Minority,Low,Male,6,4,1
1820,52,0,Non-Minority,Low,Female,3,1,0
1821,26,1,Minority,Low,Male,3,3,0
1822,31,0,Minority,Low,Female,2,3,1
1829,30,0,Minority,Medium,Male,0,5,0
1830,20,1,Non-Minority,High,Female,0,10,1
1834,31,0,Minority,Low,Female,0,4,0
1841,37,1,Minority,Low,Male,1,3,0
1844,49,0,Minority,Medium,Female,8,6,1
1845,33,0,Non-Minority,Low,Male,1,2,0
1847,42,1,Non-Minority,Low,Female,0,1,0
1848,44,0,Minority,Low,Female,0,2,1
1849,28,0,Non-Minority,Medium,Female,5,6,1
1850,32,0,Non-Minority,Medium,Female,4,6,1
1852,28,0,Non-Minority,Medium,Female,7,7,1
1853,38,0,Minority,Low,Female,0,4,0
1854,38,0,Non-Minority,Low,Female,3,4,0
1859,34,1,Non-Minority,Low,Male,0,3,0
1860,21,0,Minority,Medium,Female,1,6,1
1861,36,0,Non-Minority,High,Female,1,8,1
1862,29,1,Non-Minority,Low,Female,0,2,1
1863,34,0,Non-Minority,Medium,Female,3,6,1
1864,38,1,Non-Minority,Low,Female,1,2,0
1865,36,0,Minority,Low,Female,0,1,0
1868,23,1,Non-Minority,High,Female,0,9,0
1869,47,1,Minority,Low,Female,0,1,0
1870,20,0,Non-Minority,Low,Female,0,3,0
1871,25,0,Non-Minority,High,Male,2,8,1
1872,35,1,Non-Minority,Low,Female,0,1,0
1874,28,1,Minority,Low,Male,1,4,0
1877,24,1,Non-Minority,Medium,Female,2,5,1
1879,22,0,Non-Minority,High,Female,0,9,0
1886,60,0,Non-Minority,Low,Female,12,3,0
1888,33,1,Non-Minority,Medium,Female,6,5,0
1890,34,1,Non-Minority,Low,Female,2,4,1
1893,24,1,Minority,High,Female,4,8,0
1894,27,1,Non-Minority,Low,Female,0,2,1
1895,29,0,Non-Minority,High,Female,4,10,1
1897,21,0,Minority,Medium,Female,1,7,1
1901,42,0,Minority,Low,Male,0,1,1
1904,32,0,Non-Minority,Low,Female,1,4,0
1906,30,1,Minority,Low,Female,3,4,0
1907,22,0,Non-Minority,Low,Female,1,3,1
1908,20,1,Minority,High,Female,0,10,1
1909,57,1,Minority,Low,Female,0,2,0
1910,51,0,Minority,Low,Female,3,1,1
1913,21,0,Non-Minority,Low,Female,0,4,0
1914,22,0,Non-Minority,Medium,Female,0,5,0
1915,35,0,Non-Minority,High,Female,4,8,1
1917,58,0,Minority,Low,Female,2,3,0
1919,32,0,Minority,Low,Male,0,1,1
1923,30,1,Minority,Medium,Female,9,6,1
1924,20,0,Non-Minority,High,Female,0,10,1
1926,45,1,Minority,Low,Male,5,2,0
1927,31,0,Non-Minority,Low,Female,4,3,1
1930,53,1,Minority,Low,Male,1,3,0
1931,44,1,Minority,Low,Female,0,1,0
1938,44,1,Minority,Medium,Male,1,5,0
1939,21,0,Minority,Low,Female,0,2,1
1941,28,1,Non-Minority,Low,Female,0,1,0
1942,28,1,Minority,Low,Female,2,1,0
1943,24,0,Non-Minority,Low,Female,0,3,1
1945,28,0,Non-Minority,Low,Female,0,2,0
1948,53,0,Minority,Low,Female,4,1,0
1951,20,0,Non-Minority,Low,Female,1,3,0
1952,21,1,Non-Minority,Medium,Female,0,6,0
1954,37,1,Minority,Low,Female,1,1,1
1957,30,1,Minority,Low,Female,0,1,0
1961,26,0,Minority,High,Female,2,8,1
1965,26,0,Non-Minority,High,Male,5,9,1
1967,39,0,Non-Minority,Low,Male,1,2,0
1971,44,0,Non-Minority,Medium,Female,2,5,0
1972,45,1,Minority,Low,Female,0,2,0
1974,30,0,Non-Minority,Low,Female,1,1,0
1976,23,0,Minority,Medium,Female,6,5,1
1983,42,0,Non-Minority,Low,Female,0,1,0
1987,54,1,Minority,Low,Female,4,2,0
1990,47,0,Non-Minority,Low,Female,7,1,1
1993,26,0,Minority,Medium,Female,0,7,1
1994,29,1,Minority,High,Female,7,10,1
1995,51,0,Minority,Low,Female,7,1,1
1999,44,1,Non-Minority,Low,Female,0,1,0
2002,49,1,Minority,Medium,Female,12,5,0
2006,22,0,Non-Minority,High,Female,0,8,1
2009,32,1,Non-Minority,Low,Female,4,4,1
2010,27,1,Non-Minority,Low,Female,0,3,0
2014,30,1,Minority,Low,Female,0,2,0
2024,51,0,Minority,Medium,Male,5,5,0
2026,27,0,Non-Minority,Low,Female,4,2,1
2027,32,0,Non-Minority,Medium,Female,0,7,1
2029,43,0,Non-Minority,Low,Female,2,3,0
2034,37,0,Minority,Low,Female,2,2,0
2035,26,0,Non-Minority,Low,Female,0,4,1
2037,26,1,Non-Minority,Low,Female,0,2,0
2042,58,0,Non-Minority,Low,Male,4,1,0
2045,22,1,Minority,Low,Male,1,3,0
2048,21,0,Non-Minority,High,Female,2,10,1
2051,31,0,Minority,Medium,Female,0,7,1
2052,43,0,Minority,Low,Female,2,1,0
2053,23,1,Non-Minority,Medium,Female,0,7,0
2054,25,0,Minority,Low,Female,0,2,0
2055,22,0,Non-Minority,High,Female,6,9,0
2056,30,0,Non-Minority,Low,Female,6,4,0
2057,25,0,Non-Minority,High,Female,15,9,1
2058,20,0,Non-Minority,Medium,Female,0,7,1
2061,33,0,Non-Minority,Low,Female,1,2,1
2062,59,0,Non-Minority,Low,Female,1,4,0
2064,53,0,Non-Minority,Medium,Female,8,6,1
2065,34,1,Minority,Low,Female,2,2,0
2066,36,0,Minority,Low,Female,6,4,0
2069,23,0,Non-Minority,Low,Female,0,3,0
2070,32,1,Non-Minority,High,Female,2,8,0
2071,32,1,Non-Minority,High,Female,11,9,1
2075,24,1,Minority,Medium,Male,0,6,0
2076,30,0,Non-Minority,High,Female,7,10,1
2077,28,1,Non-Minority,Medium,Female,1,7,0
2078,43,0,Minority,Medium,Female,4,5,1
2079,35,1,Non-Minority,Low,Female,3,2,0
2083,19,0,Non-Minority,High,Female,2,8,1
2087,22,1,Non-Minority,Medium,Female,1,6,1
2089,29,0,Non-Minority,Low,Female,0,1,0
2090,23,1,Non-Minority,Low,Male,0,4,0
2093,33,1,Minority,Low,Male,0,2,0
2094,35,1,Non-Minority,Low,Female,1,4,0
2095,53,0,Minority,Low,Female,0,1,0
2096,59,0,Minority,Medium,Female,17,6,1
2098,48,1,Minority,Low,Male,0,1,0
2099,33,0,Non-Minority,Low,Male,1,2,0
2100,44,1,Minority,Low,Female,0,1,0
2101,31,0,Minority,Low,Female,10,2,1
2103,28,0,Non-Minority,Low,Female,2,4,1
2107,23,0,Non-Minority,Medium,Female,0,7,1
2109,26,0,Minority,Medium,Female,0,5,0
2110,22,0,Non-Minority,High,Female,3,9,0
2111,29,1,Non-Minority,Low,Female,0,2,0
2113,20,0,Non-Minority,High,Female,2,9,1
2115,44,1,Minority,Low,Female,0,1,0
2116,41,0,Non-Minority,Medium,Female,2,5,0
2121,28,0,Non-Minority,Low,Male,4,4,0
2123,27,1,Minority,Medium,Female,1,6,1
2125,31,1,Minority,Low,Female,7,3,0
2128,26,0,Non-Minority,Low,Female,3,3,1
2129,20,0,Non-Minority,Low,Female,0,4,0
2130,55,1,Minority,Low,Female,2,1,1
2131,36,0,Non-Minority,High,Female,0,8,0
2134,23,1,Non-Minority,High,Female,1,9,0
2138,34,0,Non-Minority,High,Female,19,10,1
2140,59,0,Minority,Low,Male,1,1,0
2141,37,0,Minority,Low,Female,0,2,1
2143,28,0,Minority,Low,Male,0,4,1
2147,31,0,Non-Minority,Low,Female,0,2,0
2148,38,0,Non-Minority,High,Male,14,10,1
2149,33,0,Non-Minority,Low,Female,0,1,1
2150,27,0,Non-Minority,High,Female,3,8,1
2151,25,1,Minority,Low,Female,2,4,1
2152,42,0,Non-Minority,Low,Male,2,2,0
2153,22,0,Non-Minority,High,Female,3,8,1
2156,45,0,Minority,Medium,Female,1,5,1
2157,21,1,Non-Minority,Low,Male,1,3,1
2159,52,1,Minority,Low,Female,2,1,0
2161,29,1,Minority,Low,Female,0,3,0
2162,37,1,Non-Minority,Low,Male,0,4,0
2163,34,0,Minority,Low,Female,0,2,0
2165,53,1,Non-Minority,Low,Female,0,1,1
2166,30,0,Non-Minority,High,Male,8,8,1
2169,28,0,Minority,Low,Female,1,4,0
2170,21,0,Non-Minority,High,Female,1,8,0
2171,22,0,Non-Minority,Medium,Female,1,7,0
2176,42,1,Minority,Low,Female,1,3,1
2178,26,0,Non-Minority,Low,Female,3,4,1
2179,54,1,Non-Minority,Low,Female,9,1,0
2181,30,0,Non-Minority,High,Female,20,9,1
2182,26,0,Non-Minority,Medium,Male,1,6,1
2183,41,1,Non-Minority,Low,Female,0,1,0
2184,23,1,Minority,Medium,Female,5,5,1
2186,43,0,Minority,Low,Female,1,2,1
2188,22,1,Non-Minority,Low,Female,0,3,1
2193,27,0,Minority,Low,Male,6,3,1
2194,42,1,Non-Minority,Low,Male,2,3,0
2195,25,0,Non-Minority,Medium,Female,8,6,1
2196,49,1,Non-Minority,Low,Female,4,2,0
2198,52,0,Minority,Low,Female,1,1,0
2201,60,0,Minority,Low,Male,2,1,0
2205,23,1,Non-Minority,Medium,Male,0,6,0
2206,30,1,Non-Minority,Medium,Female,2,7,0
2207,48,0,Non-Minority,Medium,Female,9,6,1
2208,32,0,Non-Minority,Medium,Female,2,7,1
2211,24,0,Non-Minority,Medium,Female,5,7,1
2215,22,0,Non-Minority,Medium,Female,3,5,1
2216,44,0,Non-Minority,Low,Female,2,2,0
2217,32,0,Minority,Low,Female,3,4,0
2218,27,1,Non-Minority,Low,Male,1,2,0
2220,52,1,Non-Minority,Low,Female,15,4,1
2221,61,1,Minority,Low,Female,3,2,1
2222,69,1,Non-Minority,Low,Female,3,1,0
2224,21,0,Minority,Medium,Male,1,6,0
2226,31,1,Minority,Medium,Female,2,6,1
2228,19,0,Non-Minority,Low,Female,3,4,1
2231,24,1,Non-Minority,High,Female,12,9,1
2233,24,0,Minority,High,Female,3,8,1
2235,30,0,Minority,Medium,Female,6,7,0
2236,43,0,Non-Minority,Low,Female,4,1,1
2237,24,0,Non-Minority,Medium,Female,4,7,0
2239,30,1,Minority,Medium,Male,7,7,0
2240,25,0,Non-Minority,High,Female,5,9,1
2245,56,0,Minority,High,Male,1,8,0
2246,21,0,Non-Minority,High,Female,1,8,0
2247,31,0,Non-Minority,High,Female,6,10,1
2248,23,0,Non-Minority,High,Male,1,9,0
2250,30,0,Non-Minority,High,Female,15,10,1
2256,64,0,Minority,Low,Female,0,3,0
2258,21,0,Minority,Medium,Male,0,6,1
2259,36,0,Non-Minority,Low,Female,5,3,0
2261,50,0,Non-Minority,Low,Male,1,1,0
2262,23,1,Non-Minority,Low,Female,0,3,1
2268,25,0,Minority,Medium,Male,5,7,0
2274,54,1,Minority,Low,Female,14,4,1
2277,25,1,Minority,High,Female,5,9,1
2278,63,1,Minority,Low,Female,0,1,1
2279,35,1,Non-Minority,Medium,Female,2,7,0
2283,25,1,Non-Minority,High,Female,8,10,1
2284,33,1,Minority,Low,Female,0,1,0
2285,29,0,Non-Minority,Low,Female,7,3,0
2287,37,1,Non-Minority,High,Female,12,9,1
2289,20,1,Minority,High,Male,3,10,1
2290,32,0,Non-Minority,Low,Female,1,2,1
2291,72,1,Minority,Low,Female,1,1,0
2292,38,0,Minority,Low,Female,0,1,0
2293,40,0,Minority,Low,Female,0,2,0
2294,23,0,Minority,Low,Female,0,3,0
2297,21,0,Minority,High,Female,5,8,1
2299,27,0,Minority,Medium,Female,4,7,1
2300,55,0,Minority,Medium,Female,13,6,1
2303,41,1,Minority,Low,Male,0,1,0
2306,56,1,Minority,Low,Female,1,1,0
2307,55,1,Minority,Medium,Female,11,7,0
2310,28,0,Non-Minority,Low,Female,3,2,0
2316,53,1,Minority,Low,Female,0,1,0
2317,27,0,Non-Minority,Medium,Female,6,5,1
2318,22,0,Minority,Medium,Female,0,5,1
2320,22,0,Non-Minority,Low,Male,0,4,1
2321,33,1,Non-Minority,Medium,Female,7,6,1
2322,34,0,Non-Minority,Medium,Female,15,7,0
2326,32,0,Non-Minority,High,Female,12,8,0
2327,47,0,Non-Minority,High,Female,14,9,1
2329,25,0,Non-Minority,High,Female,14,10,1
2332,56,0,Minority,Low,Female,0,1,0
2335,28,0,Non-Minority,Medium,Female,4,6,1
2336,20,0,Non-Minority,High,Female,2,9,1
2342,29,0,Non-Minority,High,Male,11,8,0
2343,72,0,Minority,Low,Female,3,1,0
2344,24,1,Non-Minority,Medium,Male,2,7,1
2349,45,0,Non-Minority,High,Female,3,9,0
2350,30,1,Non-Minority,High,Female,7,10,1
2352,45,1,Non-Minority,Low,Female,0,1,0
2353,47,1,Minority,Low,Female,0,1,0
2354,24,0,Non-Minority,Low,Female,0,3,1
2355,20,1,Non-Minority,Low,Female,0,3,1
2356,51,0,Minority,Low,Female,6,1,1
2361,49,1,Minority,Low,Male,2,2,1
2363,41,0,Minority,Low,Female,5,1,0
2365,49,0,Minority,Low,Female,1,3,0
2370,28,1,Non-Minority,Low,Male,0,3,0
2371,33,1,Minority,Low,Female,2,2,0
2372,46,0,Non-Minority,Medium,Female,0,7,0
2374,21,1,Non-Minority,Low,Female,0,4,0
2376,26,0,Non-Minority,High,Female,14,9,1
2382,58,0,Non-Minority,Medium,Female,24,6,1
2385,20,0,Non-Minority,High,Male,2,10,1
2386,28,1,Non-Minority,Low,Female,0,4,1
2387,21,0,Minority,High,Female,0,8,1
2389,34,1,Non-Minority,Low,Female,3,1,0
2390,32,0,Non-Minority,High,Female,15,8,1
2392,38,0,Non-Minority,Low,Female,10,4,1
2393,22,0,Non-Minority,Low,Female,0,3,0
2394,42,0,Minority,Medium,Female,2,5,1
2396,57,1,Minority,Low,Male,0,4,0
2398,56,0,Minority,Low,Male,1,1,0
2400,30,0,Non-Minority,High,Female,11,8,0
2401,29,1,Non-Minority,Low,Female,2,1,0
2402,46,0,Non-Minority,Medium,Female,15,7,1
2405,24,0,Non-Minority,Low,Male,0,3,0
2406,70,0,Non-Minority,Low,Male,1,1,0
2408,45,1,Minority,Low,Male,1,1,0
2411,39,0,Non-Minority,Medium,Male,6,5,0
2412,25,0,Minority,Low,Female,6,4,0
2418,46,0,Minority,Low,Female,0,1,0
2420,28,1,Minority,Low,Female,0,2,1
2422,27,0,Non-Minority,Low,Female,1,2,0
2425,43,0,Minority,Medium,Female,11,7,1
2427,30,0,Non-Minority,High,Female,9,10,1
2429,29,0,Minority,Low,Female,1,3,0
2430,54,0,Non-Minority,Low,Female,8,1,1
